agent,timestep,mean,variance,std_dev,q1,q3,median,mad,diff_mean,diff_std
3,0,0.03161150775952265,0.003943370534783514,0.06279626210837325,0.004214685410261154,0.038343275897204876,0.024710753932595253,0.016001392155885696,0.0,0.0
3,1,0.026432689543254673,0.0017871896618294188,0.04227516601776294,0.0062032160349190235,0.03405978996306658,0.01825997233390808,0.013156358152627945,-0.005178818216267973,0.0347235528715852
3,2,0.022903035068139437,0.0011008096702616488,0.0331784518967002,0.006430694212516149,0.026789856453736622,0.015159009645382564,0.00987707544118166,-0.00352965447511524,0.016774646120375585
3,3,0.020092495541460812,0.0007309444020951625,0.02703598346824399,0.006348909169901162,0.023258503759279847,0.013983550714328885,0.008261201088316739,-0.0028105395266786216,0.009367539316822712
3,4,0.018179192705918102,0.0005414280700084475,0.023268606963212205,0.006242424342781306,0.021320635778829457,0.01296361405402422,0.00741055216640234,-0.0019133028355427086,0.006633271861846503
3,5,0.013700796831175685,0.00034053818208448013,0.018453676654923812,0.004460969008505344,0.01672930950298905,0.009627090394496919,0.005801463127136231,-0.004478395874742418,0.012968605152757806
3,6,0.011210265364907681,0.00023851904713587428,0.015444061872961863,0.0037581648677587507,0.014027632307261229,0.008076805993914605,0.004813626036047936,-0.002490531466268003,0.009571630224794027
3,7,0.009676557824239134,0.00018165403294591006,0.013477909071733274,0.0033056136220693585,0.012396880332380534,0.006893222033977508,0.00410301610827446,-0.0015337075406685473,0.007905249049214726
3,8,0.00892983732299879,0.00017000209564303902,0.013038485174399633,0.002975178137421608,0.011692520324140789,0.006294075399637222,0.003795003145933151,-0.0007467205012403428,0.005832509318185565
3,9,0.008340259150210768,0.0001548826031997147,0.012445183935953485,0.0027497053146362306,0.010997840203344822,0.005701899155974388,0.0035109526477754118,-0.000589578172788024,0.005853193934132011
3,10,0.00799558932721615,0.00014417854170587058,0.012007436933245604,0.0025870051234960557,0.010535280127078295,0.005276728421449661,0.0032388724386692045,-0.0003446698229946196,0.004651595200113485
3,11,0.007698454603459686,0.00013813914598264962,0.011753261078638968,0.002412492409348488,0.01002338770776987,0.004914626665413379,0.003061797656118869,-0.0002971347237564624,0.004860348598654245
3,12,0.007507123163621873,0.00014398139404774916,0.011999224726945869,0.002252289652824402,0.009646134637296199,0.0045812629163265225,0.0028806112706661223,-0.00019133143983781332,0.004569378029341416
3,13,0.00738709436474368,0.00016652285208478804,0.012904373370481344,0.0021279655396938325,0.009380227047950029,0.004296749271452427,0.002703707851469517,-0.00012002879887819294,0.004998517722435355
3,14,0.007305475313905626,0.0001956821097314397,0.013988642168968356,0.002003287523984909,0.008971723169088364,0.0041628524661064155,0.002614906616508961,-8.161905083805321e-05,0.005092617455253061
3,15,0.007165209536217154,0.00022515873333158796,0.015005290178186756,0.0019066233187913894,0.008697143848985433,0.003829219937324524,0.002401676774024963,-0.00014026577768847345,0.0045060702488911855
3,16,0.007064071845542639,0.0002573350239272066,0.016041665247947503,0.0018122889101505279,0.00838148626498878,0.0036582909524440765,0.002305210940539837,-0.00010113769067451361,0.004522839643990003
3,17,0.007004383512735366,0.0002894601170226611,0.017013527471475783,0.0017429448664188383,0.00814093230292201,0.00354650616645813,0.0022347036749124525,-5.968833280727268e-05,0.004731180707482913
3,18,0.00697652344558388,0.0003293656707423801,0.018148434388188424,0.0016915485262870788,0.007852682657539845,0.0034629270434379574,0.0021861270070075984,-2.7860067151486873e-05,0.005850975606633699
3,19,0.0068993952106684445,0.0003424313797198371,0.01850490150527252,0.0016396604478359222,0.007817041035741568,0.003350163996219635,0.0021156385540962224,-7.712823491543533e-05,0.004885544255025325
3,20,0.00695748116850853,0.0003828124780121486,0.019565594241222232,0.0016215451061725617,0.007751956675201654,0.0033364100381731987,0.0021072430536150932,5.8085957840085056e-05,0.004860690052894117
3,21,0.0070306927309371535,0.0004443558757467301,0.021079750372021252,0.0016133666038513183,0.00766312493942678,0.0033485472202301027,0.002120685577392578,7.321156242862341e-05,0.005341032974447544
3,22,0.007105407824553549,0.0004988529781751612,0.022335016860865836,0.0016093924641609192,0.007582408795133232,0.0033081166446208956,0.0020929358899593356,7.471509361639619e-05,0.005476716054848614
3,23,0.0071064634832926086,0.0005564879928148333,0.023589997728165075,0.0015987973660230637,0.007605649810284376,0.0032946161925792696,0.0020983807742595674,1.055658739060167e-06,0.006202745620661365
3,24,0.007158679192569108,0.000565664960688353,0.023783712088073068,0.001590292900800705,0.007565023377537727,0.003298410028219223,0.0021011583507061,5.221570927649736e-05,0.004721386513452434
